REG_NUMBER	STREET_TYPE	STREET_NAME	STREET_NUMBER	STREET_OTHER	ZIP_CODE	TOWN	PROVINCE	COORDINATE_X	COORDINATE_Y	PRECISION
B80109630	CL	HALCON	28		28691	LA RAYA DEL PALANCAR-GUADAMONTE	MADRID	-3.975508	40.425659	1
B80115348	CL	PORTO CRISTO	11	IZQUIERDA 1 B	28924	ALCORCON	MADRID	-3.81723	40.351046	1
B80116932	CL	CASTILLA	47		28039	MADRID	MADRID	-3.707715	40.453129	1
B80117120	CL	FRESNEDILLAS	8		28035	MADRID	MADRID	-3.740759	40.478796	1
B80118037	PS	CASTELLANA	151	11 A	28046	MADRID	MADRID	-3.690515	40.460683	1
B80118284	CL	VELAZQUEZ	12	2	28001	MADRID	MADRID	-3.684198	40.422712	1
B80122443	CL	MENENDEZ PIDAL	3	2 A	28036	MADRID	MADRID	-3.682582	40.45991	1
B80124118	PS	ESTACION	3	EN C	28343	VALDEMORO	MADRID	-3.673494	40.191444	1
B80125255	CL	FRAY JUAN GIL	7		28002	MADRID	MADRID	-3.686549	40.449887	1
B80125529	CL	DOCTOR VALLEJO	12		28027	MADRID	MADRID	-3.643818	40.436934	1
B80131261	CL	GARGANTA DE LOS MONTES	2	4 B	28045	MADRID	MADRID	-3.682687	40.400311	1
B80132236	CL	URGEL	9		28019	MADRID	MADRID	-3.725246	40.39329	1
B80134265	CL	LAGUNA GRANDE	3		28034	MADRID	MADRID	-3.709691	40.486225	1
B80137797	CL	PORVENIR	15		28028	MADRID	MADRID	-3.666319	40.424266	1
B80139298	CL	ORIENTE	5	LO 2	28901	GETAFE	MADRID	-3.731945	40.303418	1
B80142755	CL	MATUTE	11		28979	SERRANILLOS DEL VALLE	MADRID	-3.885245	40.20293	1
B80143951	PS	CASTELLANA	114	2 3	28046	MADRID	MADRID	-3.690635	40.446989	1
B80145154	CL	FORTUNATA JACINTA	21	LC	28020	MADRID	MADRID	-3.69637677	40.4549246	6
B80145196	CL	POETA JOAN MARAGALL	3		28020	MADRID	MADRID	-3.69286	40.453597	1
B80145881	CL	CLAUDIO COELLO	32		28001	MADRID	MADRID	-3.686704	40.424562	1
B80146863	CR	M 507 NAVALCARNERO A VILL			28600	NAVALCARNERO	MADRID	-4.01431203	40.28905893	6
B80151343	CL	JOSE DEL HIERRO	52	1 A	28027	MADRID	MADRID	-3.643872	40.440159	1
B80152465	CL	RIO GUADIANA	13	4 C	28981	PARLA	MADRID	-3.771111	40.243675	1
B80154586	PZ	CIUDAD DE SALTA	4	3 I	28043	MADRID	MADRID	-3.661482	40.455159	1
B80158579	CL	VELAZQUEZ	35	3 D	28001	MADRID	MADRID	-3.684405	40.425692	1
B80161664	CL	GALERIA DE ROBLES	10	2 D	28004	MADRID	MADRID	-3.704743	40.428237	1
B80161987	CL	MARCOS DE ORUETA	11		28034	MADRID	MADRID	-3.686737	40.484643	1
B80163082	CL	SAGASTA	20	2 IZQUIERDA	28004	MADRID	MADRID	-3.698611	40.428121	1
B80163421	CR	NACIONAL N 502	293		13411	VALDEMANCO DEL ESTERAS	CIUDAD REAL	-4.74209592	38.95445116	5
B80163710	CL	CONDE DE PEÑALVER	52	6 B	28006	MADRID	MADRID	-3.675198	40.430404	1
B80165749	CL	ESCAÑO	29		28901	GETAFE	MADRID	-3.727134	40.306827	1
B80167547	CL	ALEGRIA DE ORIA	51	LO 2	28027	MADRID	MADRID	-3.634108	40.44506	1
B80168875	CL	MADRID	27	1	28140	FUENTE EL SAZ DE JARAMA	MADRID	-3.516889	40.634848	1
B80169337	CL	MAESTRAM ROSARIO	15		28320	PINTO	MADRID	-3.68601014	40.24695903	6
B80170954	CL	EDISON	24		28906	GETAFE	MADRID	-3.699493	40.30242	1
B80171416	PS	ALAMEDA	20	1 F	28804	ALCALA DE HENARES	MADRID	-3.356761	40.483281	1
B80171655	CL	O'DONNELL	13	7 IZQUIERDA	28009	MADRID	MADRID	-3.679615	40.421775	1
B80172463	CL	CEA BERMUDEZ	70	2 IZQUIERDA	28003	MADRID	MADRID	-3.71652	40.439327	1
B80176357	CL	RIOS ROSAS	11	2	28003	MADRID	MADRID	-3.702542	40.442205	1
B80176993	CL	ANABEL SEGURA	11	0 3	28108	ALCOBENDAS	MADRID	-3.627149	40.533629	1
B80185879	CL	LEITARIEGOS	6		28760	SOTO DE VIÑUELAS	MADRID	-3.690425	40.606151	1
B80186802	CL	MARTELL	14		28053	MADRID	MADRID	-3.6694	40.385474	1
B80187594	CL	PRIORATO	105	1 A	28915	LEGANES	MADRID	-3.749508	40.33591	1
B80192339	CL	PRINCIPE DE VERGARA	69		28006	MADRID	MADRID	-3.6796	40.434387	1
B80194590	PZ	ESPAÑA	10	5 IZQUIERDA	28008	MADRID	MADRID	-3.713956	40.422136	1
B80197049	CL	COVARRUBIAS	22	5 DC	28010	MADRID	MADRID	-3.697772	40.430189	1
B80199086	CL	NURIA	36	2	28034	MADRID	MADRID	-3.71088	40.494983	1
B80199227	CL	GENERAL PARDIÑAS	42	EP IZQUIERDA	28001	MADRID	MADRID	-3.678448	40.427718	1
B80199755	CL	OÑA	183		28050	MADRID	MADRID	-3.660319	40.489427	1
B80199847	PZ	PROGRESO	1		28850	TORREJON DE ARDOZ	MADRID	-3.469131	40.449097	1
B80200769	CL	BOLSA	14	1 IZQUIERDA	28012	MADRID	MADRID	-3.705548	40.415043	1
B80201114	CL	ZARZA	26	LC	28921	ALCORCON	MADRID	-3.826627	40.349124	1
B80207707	CL	ALCANTARA	11	1 C	28006	MADRID	MADRID	-3.674112	40.426717	1
B80211055	CL	GUZMAN EL BUENO	68	BAJO F	28015	MADRID	MADRID	-3.712969	40.438007	1
B80212541	AV	CARLOS V	48		28938	MOSTOLES	MADRID	-3.856209	40.314845	1
B80212855	CL	SANTA LEONOR	63	4 G	28037	MADRID	MADRID	-3.628551	40.433252	1
B80213465	CL	URUGUAY	11	BAJO	28016	MADRID	MADRID	-3.674918	40.455442	1
B80213879	CJ	TERRAZAS	2	3	28120	SANTO DOMINGO (ALGETE)	MADRID	-3.57025186	40.62489712	5
B80214380	CL	PADILLA	32		28006	MADRID	MADRID	-3.682199	40.431417	1
B80214661	CL	OLMOS	135		28750	VALDELAGUA (SAN AGUSTIN DEL GUADALIX)	MADRID	-3.620792	40.650823	1
B80215361	CL	SAN BABILES		2 B	28670	VILLAVICIOSA DE ODON	MADRID	-3.90315	40.35172	3
B80217995	CL	BASILICA	17	3 D	28020	MADRID	MADRID	-3.696695	40.449223	1
B80225345	CL	SERRANO	98	3 EX	28006	MADRID	MADRID	-3.686532	40.433175	1
B80226038	TR	DON FLORENCIO	2		28737	BRAOJOS	MADRID	-3.641881	41.039834	1
B80228182	AV	VALLADOLID	47	D 1	28008	MADRID	MADRID	-3.730788	40.429643	1
B80229958	CL	MAYOR	33		28597	FUENTIDUEÑA DE TAJO	MADRID	-3.161516	40.119741	1
B80230170	CR	CADALSO VIDRIOSKM 10	800		28610	VILLAMANTA	MADRID	-4.12125962	40.29177918	5
B80231301	CL	CONCHA	62	B	28300	ARANJUEZ	MADRID	-3.601628	40.028542	1
B80232028	CL	CLAUDIO COELLO	55	5 11	28001	MADRID	MADRID	-3.686437	40.42732	1
B80236607	CL	FORONDA	6	2 DERECHA	28034	MADRID	MADRID	-3.688952	40.490116	1
B80238215	CL	PRADO DE LAS BANDERILLAS	24	4	28770	COLMENAR VIEJO	MADRID	-3.74502085	40.66411059	5
B80239361	CL	SERRANILLOS	22	BA LO	28902	GETAFE	MADRID	-3.730534	40.312202	1
B80241805	CL	ESTEBAN COLLANTES	52		28017	MADRID	MADRID	-3.638	40.432615	1
B80243108	CL	CALIBRE	17		28400	LA ESTACION (COLLADO VILLALBA)	MADRID	-4.02324	40.62462	1
B80248057	CL	ISLA ALEGRANZA	3	NV 6	28703	SAN SEBASTIAN DE LOS REYES	MADRID	-3.623649	40.557314	1
B80248727	CL	SAN GREGORIO	23		28221	MAJADAHONDA	MADRID	-3.862048	40.478559	1
B80250079	CL	MADROÑO	25		28970	HUMANES DE MADRID	MADRID	-3.810227	40.266526	1
B80251267	CL	EUGENIO SELLES	10	1 A	28045	MADRID	MADRID	-3.699457	40.395954	1
B80252612	CL	MALDONADO	31	LC	28006	MADRID	MADRID	-3.681516	40.433827	1
B80252711	CL	FISICAS	31		28923	ALCORCON	MADRID	-3.815785	40.336624	1
B80255391	CL	REAL	33	02 OA	28400	LA ESTACION (COLLADO VILLALBA)	MADRID	-4.007165	40.62959	1
B80255417	CL	ALMAGRO	30	4 EX DC	28010	MADRID	MADRID	-3.692658	40.430454	1
B80258551	AV	CONSTITUCION	127	1 B	28850	TORREJON DE ARDOZ	MADRID	-3.472139	40.45759	1
B80259393	CL	ALCALA	106	7	28009	MADRID	MADRID	-3.614656	40.445552	1
B80259617	AV	PIRINEOS	11		28700	SAN SEBASTIAN DE LOS REYES	MADRID	-3.610306	40.550016	1
B80268253	AV	QUITAPESARES	8	8	28670	VILLAVICIOSA DE ODON	MADRID	-3.892755	40.350831	1
B80269004	CL	SOR ANGELA DE LA CRUZ	8	6 C	28020	MADRID	MADRID	-3.692954	40.45929	1
B80275639	CL	MURCIA	20		28045	MADRID	MADRID	-3.692292	40.405069	1
B80275886	AV	JUNCAL	11	B 4	28703	SAN SEBASTIAN DE LOS REYES	MADRID	-3.620075	40.540388	3
B80277395	CL	MARIANO BARBACID	5	3	28521	RIVAS-VACIAMADRID	MADRID	-3.523578	40.332526	1
B80278781	CL	CORREGIDOR ALONSO DE TOBAR	23	BAJO B	28030	MADRID	MADRID	-3.648629	40.403817	1
B80279086	CL	MADROÑO	15		28903	GETAFE	MADRID	-3.718327	40.323053	1
B80280514	CL	RODRIGUEZ SAN PEDRO	13	4 5	28015	MADRID	MADRID	-3.709163	40.431543	1
B80281595	CL	AVIADOR ZORITA	13		28020	MADRID	MADRID	-3.698702	40.448292	1
B80287626	CL	ACACIAS	98		28522	LA PARTIJA-SANTA MONICA	MADRID	-3.53556	40.359781	1
B80289564	CL	BECQUER	2	4 C	28932	MOSTOLES	MADRID	-3.857476	40.331322	1
B80290729	CL	NEVADA	15		28500	ARGANDA	MADRID	-3.47450105	40.31099446	5
B80293806	CL	VELAZQUEZ	53	6	28001	MADRID	MADRID	-3.684194	40.428135	1
B80294846	PS	GENERAL MARTINEZ CAMPOS	2	1 A	28010	MADRID	MADRID	-3.698316	40.434862	1
B80296312	CL	JUAN DE HERRERA	5		28013	MADRID	MADRID	-3.711554	40.4157	1
B80300205	CL	FELIPE CAMPOS	3		28002	MADRID	MADRID	-3.679825	40.442719	1
B80301203	CL	RODRIGUEZ SAN PEDRO	10	D 9 A	28015	MADRID	MADRID	-3.707678	40.431562	1
B80304652	CL	GUZMAN BUENO S N			28296	SANTA MARIA DE LA ALAMEDA	MADRID	-4.24545981	40.59496311	5
B80305626	CL	CRUZ DEL SUR	3		28007	MADRID	MADRID	-3.668225	40.411949	1
B80305709	CL	CASTELLO	9	2	28001	MADRID	MADRID	-3.681843	40.422978	1
B80306681	CL	CRISTOBAL BORDIU	53	BAJO	28003	MADRID	MADRID	-3.696513	40.442945	1
B80306798	CL	MONTALBAN	10	EX 1 DH	28014	MADRID	MADRID	-3.690054	40.417857	1
B80308968	CL	URANIO	1		28918	VIÑA GRANDE (LEGANES)	MADRID	-3.798754	40.348941	1
B80309958	AV	MEDITERRANEO		KM 14,8	28051	MADRID	MADRID	-3.678325	40.407233	3
B80319833	CL	ENRIQUE GRANADOS	2		28981	PARLA	MADRID	-3.773836	40.229017	1
B80321714	PS	ALCOBENDAS	14		28109	ALCOBENDAS	MADRID	-3.613093	40.527472	1
B80325004	CL	ALCARRIA	12		28816	CAMARMA DE ESTERUELAS	MADRID	-3.379536	40.551011	1
B80327323	CL	RINCONADA	7	2 DC	28023	MADRID	MADRID	-3.78388303	40.46417197	6
B80339914	CL	ORENSE	5	3	28020	MADRID	MADRID	-3.695697	40.447364	1
B80340151	CL	MATIAS TURRION	11		28043	MADRID	MADRID	-3.658002	40.461161	1
B80341407	PG	A RAN	56		36675	TROANS (SANTA MARIA P.)	PONTEVEDRA	-8.57316662	42.63197912	5
B80344393	CL	COPERNICO	19		28823	COSLADA	MADRID	-3.537052	40.43946	1
B80344740	CL	FERRAZ	13	2	28807	ALCALA DE HENARES	MADRID	-3.36229	40.489147	1
B80345523	CL	NUÑEZ DE BALBOA	28		28001	MADRID	MADRID	-3.682786	40.42536	1
B80351596	CL	ESPRONCEDA	8		28330	SAN MARTIN DE LA VEGA	MADRID	-3.574194	40.206007	1
B80352719	CL	VIÑA	22		28696	PELAYOS DE LA PRESA	MADRID	-4.334356	40.355806	1
B80353782	CR	COLMENAR VIEJO		KM 12,500	28049	MADRID	MADRID	-3.785429	40.535324	3
B80356892	CM	MESA	11		28510	CAMPO REAL	MADRID	-3.36544408	40.35216569	5
B80356967	CL	LOS EBANISTAS	2	1	28923	ALCORCON	MADRID	-3.805009	40.342231	1
B80357403	CL	BAUSA	9	11	28033	MADRID	MADRID	-3.667066	40.46883	1
B80357858	CL	VALLEHERMOSO	61		28015	MADRID	MADRID	-3.708676	40.436799	1
B80363435	CL	DOCTOR ESQUERDO	177	11 DH	28007	MADRID	MADRID	-3.670532	40.405737	1
B80369788	CL	BODEGUILLAS	5		28863	COBEÑA	MADRID	-3.503001	40.567847	1
B80371826	CL	ARGANZUELA	10		28005	MADRID	MADRID	-3.710073	40.408249	1
B80373863	PS	IMPERIAL			28005	MADRID	MADRID	-3.718372	40.410577	3
B80374861	CM	HORMIGUERAS	124	5 G	28031	MADRID	MADRID	-3.644353	40.374309	1
B80375504	PS	CASTELLANA	102	9	28046	MADRID	MADRID	-3.690812	40.444754	1
B80378607	CR	FUENCARRAL	44	L 1	28108	ALCOBENDAS	MADRID	-3.648596	40.530457	1
B80379266	CL	GUZMAN EL BUENO	29	5 IN	28015	MADRID	MADRID	-3.713526	40.432751	1
B80379936	AV	DOCTOR SEVERO OCHOA	37		28100	ALCOBENDAS	MADRID	-3.653957	40.541499	1
B80382856	CL	SOPELANA	13	2 09	28023	MADRID	MADRID	-3.811059	40.46782	1
B80383813	CL	LEOPOLDO ALAS CLARIN	8	LC 5	28035	MADRID	MADRID	-3.735841	40.480116	1
B80385859	CL	GUADARRAMA	10	5	28411	MORALZARZAL	MADRID	-3.952222	40.681512	1
B80386642	CL	NAVALMANZANO	6	12 A	28035	MADRID	MADRID	-3.748459	40.472125	1
B80388093	CL	PEDRO HEREDIA	7	1 D	28028	MADRID	MADRID	-3.665913	40.428503	1
B80390313	CL	MARCELO USERA	33	2 DERECHA	28026	MADRID	MADRID	-3.702314	40.386215	1
B80390628	CM	REGUERA	21		28936	MOSTOLES	MADRID	-3.85223258	40.31331864	6
B80394752	AV	PABLO IGLESIAS	82		28039	MADRID	MADRID	-3.712871	40.454422	1
B80396955	CL	ESCOCIA	1		28942	FUENLABRADA	MADRID	-3.808404	40.28826	1
B80397656	CL	PRINCESA	49		28008	MADRID	MADRID	-3.716199	40.430185	1
B80399918	CL	CIUDAD DE AGUILAS	2	02 08	28044	MADRID	MADRID	-3.632347	40.408069	1
B80399959	CL	ALBASANZ	67	79	28037	MADRID	MADRID	-3.622237	40.438953	1
B80400294	CL	EMILIO CARRERE	5	5 D	28015	MADRID	MADRID	-3.710043	40.431142	1
B80404429	CL	FARO	35	EDIFICIO VISTA QUEBR 3 A	29630	TORREQUEBRADA	MALAGA	-4.554618	36.582075	1
B80404866	CL	RIO EBRO	4		28913	LEGANES	MADRID	-3.772161	40.333049	1
B80409089	CL	MOTILLA DEL PALANCAR	32		28043	MADRID	MADRID	-3.631605	40.466155	1
B80413164	CL	CASTILLO DE ALARCON	3		28692	VILLAFRANCA DEL CASTILLO-LA MOCHA CHICA	MADRID	-3.940145	40.483338	1
B80413412	CL	HARTZENBUSCH	16	1 A	28010	MADRID	MADRID	-3.701147	40.430502	1
B80415045	CL	EMIGDIO DIAZ MARTIN	7		28770	COLMENAR VIEJO	MADRID	-3.774356	40.664503	1
B80416803	PZ	PARIS	3	2 1 B	28911	LEGANES	MADRID	-3.765698	40.328885	1
B80417462	CL	FRAY JUAN GIL	5	BA	28002	MADRID	MADRID	-3.686782	40.449678	1
B80428089	CL	JERONIMO DE LA QUINTANA	11	3 CT	28010	MADRID	MADRID	-3.704822	40.431336	1
B80429467	CL	ARAPILES	19	2 DC	28015	MADRID	MADRID	-3.708209	40.432711	1
B80437676	AV	BUENOS AIRES	67		28018	MADRID	MADRID	-3.652926	40.383874	1
B80443088	CL	VELAZQUEZ	46	3 IZQUIERDA	28001	MADRID	MADRID	-3.683872	40.426624	1
B80445893	CL	MARIA TUBAU	19	LC	28050	MADRID	MADRID	-3.678966	40.511494	1
B80446545	CL	ALFARO	30		28025	MADRID	MADRID	-3.737017	40.390072	1
B80451404	CL	ISLAS CIES	16	2	28970	HUMANES DE MADRID	MADRID	-3.8135	40.273684	1
B80452089	PS	CASTELLANA	54		28046	MADRID	MADRID	-3.688789	40.435946	1
B80455066	CL	ALCALA	380	3 E	28027	MADRID	MADRID	-3.614561	40.445453	1
B80457195	CL	RAMON DE SANTILLAN	14		28016	MADRID	MADRID	-3.680718	40.456372	1
B80457757	CL	BATALL A SALADO	3	C 7 A	28045	MADRID	MADRID	-3.68934051	40.39550276	6
B80457971	CL	TERCIA	64		13420	MALAGON	CIUDAD REAL	-3.856293	39.167048	1
B80458136	CL	ABETO	7		28500	ARGANDA	MADRID	-3.464532	40.315014	1
B80459209	CL	ZEUS	2		15172	PAZO DO RIO	A CORUÑA	-8.363604	43.326806	1
B80460041	PZ	SAN ANDRES	1	BA 4	05200	AREVALO	AVILA	-4.722217	41.062132	1
B80461478	CL	NEBULOSAS	10	1 B	28045	MADRID	MADRID	-3.685376	40.394759	1
B80462526	CR	FUENCARRAL	44	12	28108	ALCOBENDAS	MADRID	-3.648596	40.530457	1
B80462674	AV	CONSTITUCION	58		28280	EL ESCORIAL	MADRID	-4.124078	40.582117	1
B80465883	CL	PADRE DAMIAN	30		28036	MADRID	MADRID	-3.686112	40.45679	1
B80465909	AV	NICASIO HERNANDEZ REDONDO	2	4 B	28696	PELAYOS DE LA PRESA	MADRID	-4.333678	40.360841	1
B80466451	CM	MALATONES			28110	PRADO NORTE	MADRID	-3.516415	40.60249	3
B80469828	PZ	SALESAS	3		28004	MADRID	MADRID	-3.694802	40.424567	1
B80473598	PS	CASTELLANA	114	BAJO	28046	MADRID	MADRID	-3.690635	40.446989	1
B80477060	CR	FUENLABRADA		KM 6,5	28971	GRIÑON	MADRID	-3.84828466	40.22594743	5
B80477896	CL	NAVARREDONDA	1	LC	28231	LAS ROZAS DE MADRID	MADRID	-3.859434	40.482669	1
B80481336	AV	COLMENAR VIEJO	5		28760	TRES CANTOS	MADRID	-3.73250612	40.60995975	6
B80482896	PS	ALCOBENDAS	12		28109	ALCOBENDAS	MADRID	-3.617231	40.527234	1
B80483100	CL	NUÑEZ DE BALBOA	91	PBIZ	28006	MADRID	MADRID	-3.682203	40.43412	1
B80484421	CL	ALCALA	133	5 C	28009	MADRID	MADRID	-3.679127	40.424841	1
B80484942	CL	NAPOLES	18	8	03503	BENIDORM	ALICANTE	-0.092912	38.548537	1
B80488539	PS	CHILE	16	BAJO	28945	FUENLABRADA	MADRID	-3.788177	40.288877	1
B80488844	CL	GETAFE	5	1 D	28912	LEGANES	MADRID	-3.763194	40.327073	1
B80489610	CL	CARDENAL CISNEROS	30		28802	ALCALA DE HENARES	MADRID	-3.37179	40.480711	1
B80500739	AV	ALBERTO ALCOCER	28		28036	MADRID	MADRID	-3.683793	40.458462	1
B80504186	AV	RICARDO SORIANO		3 3	29601	MARBELLA	MALAGA	-4.887033	36.509529	3
B80506306	PZ	CASCORRO	20		28005	MADRID	MADRID	-3.707509	40.410986	1
B80506983	CL	CARLOTA O NEILL	27	5 1 D	28027	MADRID	MADRID	-3.64240007	40.44208058	6
B80508609	CL	DOCTOR ESQUERDO	105		28007	MADRID	MADRID	-3.669269	40.415033	1
B80510092	CL	VIRGEN DE LAS VIÑAS	5		28031	MADRID	MADRID	-3.605472	40.381303	1
B80511256	CL	PRINCIPE DE VERGARA	208	7 B	28002	MADRID	MADRID	-3.677286	40.450482	1
B80513195	CL	PINOS	23		28690	BRUNETE	MADRID	-3.997838	40.399513	1
B80514342	CL	CALENDULA	93	2	28109	ALCOBENDAS	MADRID	-3.646248	40.526975	1
B80516966	CL	ISAAC PERAL	51	3 2	28220	MAJADAHONDA	MADRID	-3.873695	40.476031	1
B80520505	PS	SANTA MARIA DE LA CABEZA	83	TR	28045	MADRID	MADRID	-3.70201	40.397821	1
B80521636	CL	TUNGSTENO	21	21	28500	ARGANDA	MADRID	-3.47525	40.301042	1
B80526981	CL	SILVANO	146		28043	MADRID	MADRID	-3.629791	40.462561	1
B80527443	CL	REINO DE CANDAYA	1		28034	MADRID	MADRID	-3.689003	40.507782	1
B80527815	CL	CARAZO	2		28024	MADRID	MADRID	-3.768995	40.396538	1
B80527856	CL	LIBRA	47		28023	MADRID	MADRID	-3.77368	40.459434	1
B80528771	CL	ALCALA	172	BAJO	28028	MADRID	MADRID	-3.666309	40.429185	1
B80529456	CL	JOAQUIN COSTA	28		28002	MADRID	MADRID	-3.683686	40.443174	1
B80531122	CL	ALFONSO GOMEZ	11	1	28037	MADRID	MADRID	-3.629312	40.439032	1
B80531908	AV	JOSE MANUEL VALLES	1	7 A	29603	MARBELLA	MALAGA	-4.872385	36.509137	1
B80533995	PS	JUAN ANTONIO VALLEJO-NAJERA BOTAS	47	1 A	28005	MADRID	MADRID	-3.714166	40.403214	1
B80534746	CL	ZURBANO		1	28010	MADRID	MADRID	-3.693859	40.426816	3
B80534837	CL	POETA ESTEBAN DE VILLEGAS	12	10 B	28014	MADRID	MADRID	-3.6807	40.407795	1
B80536402	CL	VALLEHERMOSO	21	4	28015	MADRID	MADRID	-3.709015	40.432049	1
B80537764	TR	MONZON	4		28221	MAJADAHONDA	MADRID	-3.850873	40.476516	1
B80538333	CL	PINTOR ROSALES	1		28300	ARANJUEZ	MADRID	-3.556024	40.055682	1
B80539109	CL	ILLESCAS	88	2 B	28047	MADRID	MADRID	-3.75398	40.3908	1
B80542137	CL	COLMENILLAS	1		28430	ALPEDRETE	MADRID	-4.025047	40.660044	1
B80543341	CL	JULIAN CAMARILLO	47	3 30	28037	MADRID	MADRID	-3.622921	40.436481	1
B80546351	CL	PLAYA DE LAS AMERICAS	38	1 B	28290	LAS MATAS-PINAR-MONTE ROZAS	MADRID	-3.899148	40.542124	1
B80548472	CL	SEBASTIAO SALGADO	4		28521	RIVAS-VACIAMADRID	MADRID	-3.517537	40.334619	1
B80550379	CL	ISLA DE LA PALMA	32	16	28703	SAN SEBASTIAN DE LOS REYES	MADRID	-3.625055	40.55737	1
B80551070	CL	JUSTICIA	5		28751	LA CABRERA	MADRID	-3.616014	40.864252	1
B80552748	CL	CANILLAS	4	1 D	28002	MADRID	MADRID	-3.678077	40.440045	1
B80554439	CL	SAN BERNARDO	13	3 DERECHA	28015	MADRID	MADRID	-3.708023	40.421776	1
B80556939	CL	HIGUERA	8	2	28232	LAS MATAS-PINAR-MONTE ROZAS	MADRID	-3.927537	40.518007	1
B80562317	CL	CORTAPALILLOS	1		42113	SAN FELICES	SORIA	-2.026018	41.937249	1
B80572126	CL	PRIMAVERA	36		28850	TORREJON DE ARDOZ	MADRID	-3.484156	40.445954	1
B80572878	CL	SANTA ROSA	42	3 B	28200	SAN LORENZO DE EL ESCORIAL	MADRID	-4.139516	40.597127	1
B80578958	CR	VICALVARO A RIVAS DEL JARAMA	4		28032	MADRID	MADRID	-3.57520689	40.38484939	5
B80579303	AV	PLANETARIO	30		28045	MADRID	MADRID	-3.689006	40.387917	1
B80585037	CL	MORENO	1		28025	MADRID	MADRID	-3.741808	40.377879	1
B80588155	PS	CASTELLANA	150	8 D	28046	MADRID	MADRID	-3.689791	40.455597	1
B80592173	CL	CIUDAD DE AGUILAS	2	4 D	28030	MADRID	MADRID	-3.632347	40.408069	1
B80595218	CL	FERNAN GONZALEZ	43	BAJO	28009	MADRID	MADRID	-3.674508	40.42039	1
B80600307	CL	ROSALES	3	UR MONTEPR	28668	URBANIZACIONES ESTE	MADRID	-3.850897	40.409174	1
B80605843	CL	GORRION	2		28221	MAJADAHONDA	MADRID	-3.854977	40.473576	1
B80610298	CL	JORGE JUAN	118		28028	MADRID	MADRID	-3.666304	40.422744	1
B80610868	CL	RIO TER	3	NV 17	28119	EL NOGAL	MADRID	-3.522688	40.59448	1
B80611106	CL	DOCTOR ESQUERDO	54	1 B	28007	MADRID	MADRID	-3.66968	40.417256	1
B80614449	AV	ALBERTO ALCOCER	1		28036	MADRID	MADRID	-3.689226	40.459141	1
B80619836	CL	RIOS ROSAS	54	BAJO	28003	MADRID	MADRID	-3.695284	40.441538	1
B80621022	CL	MANUEL DE FALLA	12	1 3	28100	ALCOBENDAS	MADRID	-3.648821	40.548924	1
B80621477	CL	BARRIO ALTO	1		28880	MECO	MADRID	-3.330184	40.554559	1
B80623507	CL	NAVACERRADA	1		28730	BUITRAGO DEL LOZOYA	MADRID	-3.635663	40.988207	1
B80627011	CL	APOLONIO MORALES	13	BAJO H	28036	MADRID	MADRID	-3.682711	40.463405	1
B80627128	CL	LEON	21		28947	FUENLABRADA	MADRID	-3.74476	40.263713	1
B80630734	CL	VOLTURNO	7	1 D	28223	HUMERA-SOMOSAGUAS-PRADO DEL REY	MADRID	-3.795702	40.408871	1
B80633753	CL	ANDARRIOS	17		28043	MADRID	MADRID	-3.631738	40.455145	1
B80634124	CL	POETA JOAN MARAGALL	60	2	28020	MADRID	MADRID	-3.691484	40.463164	1
B80635998	CL	MAESTRO ARBOS	5	4 29	28045	MADRID	MADRID	-3.69512	40.390124	1
B80636780	AV	BRUSELAS	71		28028	MADRID	MADRID	-3.663594	40.442057	1
B80638414	CL	FERRAZ	55	5 IZQUIERDA	28008	MADRID	MADRID	-3.721325	40.430018	1
B80638430	AV	RAMON Y CAJAL	93	4 A	28016	MADRID	MADRID	-3.66629	40.452429	1
B80639370	CL	MILANOS	11		28320	PINTO	MADRID	-3.705938	40.250046	1
B80639420	CL	VIZCAYA	6		28670	VILLAVICIOSA DE ODON	MADRID	-3.875816	40.359519	1
B80640824	CL	ISLAS CIES	25	5 B	28035	MADRID	MADRID	-3.718675	40.480052	1
B80642002	CL	EZEQUIEL SOLANA	32		28017	MADRID	MADRID	-3.6465	40.432541	1
B80643679	CL	LES FORQUES	8	NV 18	12200	MONTEBLANCO (ONDA)	CASTELLON	-0.241213	39.959858	1
B80647266	CL	SALIENTE	10	2 DC	28007	MADRID	MADRID	-3.667053	40.418614	1
B80647589	CL	AILANTO	25		28029	MADRID	MADRID	-3.692576	40.469527	1
B80647860	CL	CALLE SUEÑOS	9	2 B	28109	ALCOBENDAS	MADRID	-3.6269033	40.51883213	6
B80649965	CL	PRINCIPE DE VERGARA	35		28001	MADRID	MADRID	-3.680255	40.426861	1
B80651839	AV	CONSTITUCION	13	1 B	28931	MOSTOLES	MADRID	-3.863656	40.323871	1
B80652506	CL	ALFONSO X	3	BAJO	28010	MADRID	MADRID	-3.692159	40.433484	1
B80653348	CL	MANUEL TOVAR	21	1 7	28034	MADRID	MADRID	-3.689242	40.48843	1
B80653454	CR	CARRETERA VALDEMINGOME	128		28051	MADRID	MADRID	-3.61065623	40.34412684	6
B80655541	CL	MARQUES ALONSO MARTINEZ	6		28805	ALCALA DE HENARES	MADRID	-3.358012	40.48571	1
B80655657	CR	ANDALUCIA	56		45300	OCAÑA	TOLEDO	-3.54908049	39.95276889	5
B80656507	CL	ZAMORA	5		28922	ALCORCON	MADRID	-3.831737	40.343321	1
