REG_NUMBER	BALANCE_SHEET_YEAR	BALANCE_SHEET_ITEM	BALANCE_SHEET_ITEM_VALUE
B09333113	2022	12390	92.33
B09333113	2022	12700	14849.38
B09333113	2022	20000	57234.02
B09333113	2022	21000	57234.02
B09333113	2022	21100	3005.06
B09333113	2022	21110	3005.06
B09333113	2022	21300	97216.81
B09333113	2022	21500	-22075.88
B09333113	2022	21700	-20911.97
B09333113	2022	30000	94608.27
B09333113	2022	31000	23359.24
B09333113	2022	31200	22174.77
B09333113	2022	31220	22174.77
B09333113	2022	31400	1184.47
B09333113	2022	32000	14015.01
B09333113	2022	32300	-3407.35
B09333113	2022	32390	-3407.35
B09333113	2022	32500	17422.36
B09333113	2022	32580	8257.71
B09333113	2022	32582	8257.71
B09333113	2022	32590	9164.65
B09333113	2022	40100	156100.05
B09333113	2022	40400	-60029.93
B09333113	2022	40500	115.2
B09333113	2022	40600	-78529.07
B09333113	2022	40700	-40198.72
B09333113	2022	40800	-1260.72
B09333113	2022	41300	1500
B09333113	2022	41500	-5579.43
B09333113	2022	41900	6970.65
B09333113	2022	49100	-22303.19
B09333113	2022	49200	-5579.43
B09333113	2022	49300	-27882.62
B09333113	2022	49500	-20911.97
B09333113	2022	94705	63
B09333535	2017	10000	85078.28
B09333535	2017	11000	53749.86
B09333535	2017	11200	19022.23
B09333535	2017	11600	34727.63
B09333535	2017	12000	31328.42
B09333535	2017	12300	126414.37
B09333535	2017	12380	120421.69
B09333535	2017	12382	120421.69
B09333535	2017	12390	5992.68
B09333535	2017	12700	-95085.95
B09333535	2017	20000	-174857.89
B09333535	2017	21000	-174857.89
B09333535	2017	21100	3005.06
B09333535	2017	21110	3005.06
B09333535	2017	21300	0.04
B09333535	2017	21500	-156142.59
B09333535	2017	21700	-21720.4
B09333535	2017	30000	85078.28
B09333535	2017	32000	259936.17
B09333535	2017	32300	44735.47
B09333535	2017	32320	22000
B09333535	2017	32390	22735.47
B09333535	2017	32500	215200.7
B09333535	2017	32580	160013.23
B09333535	2017	32581	160013.23
B09333535	2017	32590	55187.47
B09333535	2017	40100	23567.69
B09333535	2017	40400	-23003.06
B09333535	2017	40600	-12749.55
B09333535	2017	40700	-9535.48
B09333535	2017	49100	-21720.4
B09333535	2017	49300	-21720.4
B09333535	2017	49500	-21720.4
B09333535	2017	94705	33
B09333873	2024	10000	653082.06
B09333873	2024	11000	538244.55
B09333873	2024	11100	2735.37
B09333873	2024	11200	527151.18
B09333873	2024	11500	8358
B09333873	2024	12000	114837.51
B09333873	2024	12300	71329.6
B09333873	2024	12380	8712
B09333873	2024	12382	8712
B09333873	2024	12390	62617.6
B09333873	2024	12500	15.94
B09333873	2024	12700	43491.97
B09333873	2024	20000	524044.65
B09333873	2024	21000	524044.65
B09333873	2024	21100	12020
B09333873	2024	21110	12020
B09333873	2024	21300	334209.69
B09333873	2024	21500	-10435.12
B09333873	2024	21700	188250.08
B09333873	2024	30000	653082.06
B09333873	2024	31000	116112.65
B09333873	2024	31200	100025
B09333873	2024	31290	100025
B09333873	2024	31400	16087.65
B09333873	2024	32000	12924.76
B09333873	2024	32500	12924.76
B09333873	2024	32590	12924.76
B09333873	2024	40100	13186.17
B09333873	2024	40400	-7426.33
B09333873	2024	40500	21207.39
B09333873	2024	40600	-119.83
B09333873	2024	40700	-157383.16
B09333873	2024	40800	-13031.37
B09333873	2024	41100	380209.54
B09333873	2024	41300	-100
B09333873	2024	41400	13000
B09333873	2024	41490	13000
B09333873	2024	41500	-1393.54
B09333873	2024	41800	-3638.38
B09333873	2024	41900	-56260.41
B09333873	2024	49100	236542.41
B09333873	2024	49200	7968.08
B09333873	2024	49300	244510.49
B09333873	2024	49500	188250.08
B09333873	2024	91000	188250.08
B09333873	2024	91004	188250.08
B09333873	2024	91007	24451.05
B09333873	2024	91008	153363.91
B09333873	2024	91011	10435.12
B09333873	2024	91012	188250.08
B09333873	2024	94705	30
B09334459	2021	10000	182434.8
B09334459	2021	11000	126291.19
B09334459	2021	11200	124434.01
B09334459	2021	11500	1857.18
B09334459	2021	12000	56143.61
B09334459	2021	12700	56143.61
B09334459	2021	20000	182428.13
B09334459	2021	21000	182428.13
B09334459	2021	21100	30050
B09334459	2021	21110	30050
B09334459	2021	21300	154745.64
B09334459	2021	21500	-1679.74
B09334459	2021	21700	-687.77
B09334459	2021	30000	182434.8
B09334459	2021	32000	6.67
B09334459	2021	32500	6.67
B09334459	2021	32590	6.67
B09334459	2021	40700	-449.54
B09334459	2021	41100	-238.23
B09334459	2021	49100	-687.77
B09334459	2021	49300	-687.77
B09334459	2021	49500	-687.77
B09335456	2016	10000	42970.22
B09335456	2016	11000	34278.41
B09335456	2016	11200	38467.21
B09335456	2016	11500	-200
B09335456	2016	11600	-3988.8
B09335456	2016	12000	8691.81
B09335456	2016	12300	966.7
B09335456	2016	12380	0.01
B09335456	2016	12382	0.01
B09335456	2016	12390	966.69
B09335456	2016	12700	7725.11
B09335456	2016	20000	20390.62
B09335456	2016	21000	20390.62
B09335456	2016	21100	6010.12
B09335456	2016	21110	6010.12
B09335456	2016	21300	868.85
B09335456	2016	21500	13054.27
B09335456	2016	21700	457.38
B09335456	2016	30000	42970.22
B09335456	2016	32000	22579.6
B09335456	2016	32300	24235.26
B09335456	2016	32390	24235.26
B09335456	2016	32500	-1655.66
B09335456	2016	32590	-1655.66
B09335456	2016	40100	41523.09
B09335456	2016	40400	-375
B09335456	2016	40500	2400
B09335456	2016	40600	-28355.01
B09335456	2016	40700	-13770.14
B09335456	2016	40800	-813.1
B09335456	2016	41900	-152.46
B09335456	2016	49100	609.84
B09335456	2016	49300	609.84
B09335456	2016	49500	457.38
B09336256	2024	10000	864190.76
B09336256	2024	11000	694520.62
B09336256	2024	11200	96616.41
B09336256	2024	11400	596749.21
B09336256	2024	11500	1155
B09336256	2024	12000	169670.14
B09336256	2024	12300	5100
B09336256	2024	12380	5100
B09336256	2024	12382	5100
B09336256	2024	12400	1617.44
B09336256	2024	12700	162952.7
B09336256	2024	20000	620871.25
B09336256	2024	21000	620871.25
B09336256	2024	21100	763029.6
B09336256	2024	21110	763029.6
B09336256	2024	21300	337412.89
B09336256	2024	21700	-479571.24
B09336256	2024	30000	864190.76
B09336256	2024	32000	243319.51
B09336256	2024	32500	243319.51
B09336256	2024	32590	243319.51
B09336256	2024	40100	176680.49
B09336256	2024	40600	-40383.52
B09336256	2024	40700	-48265.12
B09336256	2024	40800	-4470.51
B09336256	2024	41100	-474430.58
B09336256	2024	41800	-88702
B09336256	2024	49100	-390869.24
B09336256	2024	49200	-88702
B09336256	2024	49300	-479571.24
B09336256	2024	49500	-479571.24
B09336256	2024	94705	33
B09336298	2023	10000	218327.66
B09336298	2023	11000	141629.12
B09336298	2023	11200	141328.57
B09336298	2023	11500	300.55
B09336298	2023	12000	76698.54
B09336298	2023	12300	884.94
B09336298	2023	12380	500.46
B09336298	2023	12382	500.46
B09336298	2023	12390	384.48
B09336298	2023	12500	74542.64
B09336298	2023	12700	1270.96
B09336298	2023	20000	131572.52
B09336298	2023	21000	131572.52
B09336298	2023	21100	18810
B09336298	2023	21110	18810
B09336298	2023	21300	105528.82
B09336298	2023	21700	7233.7
B09336298	2023	30000	218327.66
B09336298	2023	31000	46790.45
B09336298	2023	31200	46790.45
B09336298	2023	31220	44386.4
B09336298	2023	31290	2404.05
B09336298	2023	32000	39964.69
B09336298	2023	32300	37086.94
B09336298	2023	32320	15131.46
B09336298	2023	32390	21955.48
B09336298	2023	32500	2877.75
B09336298	2023	32590	2877.75
B09336298	2023	40100	19608
B09336298	2023	40700	-3840.53
B09336298	2023	40800	-3909.01
B09336298	2023	41400	1.14
B09336298	2023	41490	1.14
B09336298	2023	41500	-2462.91
B09336298	2023	41600	4.87
B09336298	2023	41900	-2167.86
B09336298	2023	49100	11858.46
B09336298	2023	49200	-2456.9
B09336298	2023	49300	9401.56
B09336298	2023	49500	7233.7
B09336298	2023	91000	7233.7
B09336298	2023	91004	7233.7
B09336298	2023	91007	730.13
B09336298	2023	91008	6503.57
B09336298	2023	91012	7233.7
B09336298	2023	94705	60
B09337197	2022	10000	283000.43
B09337197	2022	11000	120554.97
B09337197	2022	11100	1695.83
B09337197	2022	11200	30257.55
B09337197	2022	11500	300
B09337197	2022	11600	88301.59
B09337197	2022	12000	162445.46
B09337197	2022	12300	44434.4
B09337197	2022	12380	44434.4
B09337197	2022	12382	44434.4
B09337197	2022	12700	118011.06
B09337197	2022	20000	261571.68
B09337197	2022	21000	261571.68
B09337197	2022	21100	3089.14
B09337197	2022	21110	3089.14
B09337197	2022	21300	525685.45
B09337197	2022	21500	-331354.95
B09337197	2022	21700	64152.04
B09337197	2022	30000	283000.43
B09337197	2022	32000	21428.75
B09337197	2022	32500	21428.75
B09337197	2022	32580	59.47
B09337197	2022	32582	59.47
B09337197	2022	32590	21369.28
B09337197	2022	40100	171801.24
B09337197	2022	40400	-31165
B09337197	2022	40500	96.39
B09337197	2022	40600	-15142.72
B09337197	2022	40700	-34347.72
B09337197	2022	40800	-1660.08
B09337197	2022	41300	-4046.06
B09337197	2022	41900	-21384.01
B09337197	2022	49100	85536.05
B09337197	2022	49300	85536.05
B09337197	2022	49500	64152.04
B09337197	2022	91000	64152.04
B09337197	2022	91004	64152.04
B09337197	2022	91011	64152.04
B09337197	2022	91012	64152.04
B09337197	2022	94705	10
B09337692	2024	10000	85316.28
B09337692	2024	11000	49253.26
B09337692	2024	11200	49253.26
B09337692	2024	12000	36063.02
B09337692	2024	12300	35711.56
B09337692	2024	12380	35711.56
B09337692	2024	12382	35711.56
B09337692	2024	12700	351.46
B09337692	2024	20000	23012.08
B09337692	2024	21000	23012.08
B09337692	2024	21100	56640
B09337692	2024	21110	56640
B09337692	2024	21300	2671.54
B09337692	2024	21500	-21202.53
B09337692	2024	21700	-15096.93
B09337692	2024	30000	85316.28
B09337692	2024	31000	51199.92
B09337692	2024	31200	51199.92
B09337692	2024	31220	51199.92
B09337692	2024	32000	11104.28
B09337692	2024	32500	11104.28
B09337692	2024	32580	6972.76
B09337692	2024	32582	6972.76
B09337692	2024	32590	4131.52
B09337692	2024	40100	89633.62
B09337692	2024	40400	-821.57
B09337692	2024	40500	1392.83
B09337692	2024	40600	-46601.5
B09337692	2024	40700	-41006.42
B09337692	2024	40800	-10643.08
B09337692	2024	41300	-4498.09
B09337692	2024	41500	-2552.72
B09337692	2024	49100	-12544.21
B09337692	2024	49200	-2552.72
B09337692	2024	49300	-15096.93
B09337692	2024	49500	-15096.93
B09337692	2024	94705	44
B09340373	2024	10000	88058.48
B09340373	2024	11000	11082.63
B09340373	2024	11100	3789.45
B09340373	2024	11200	7293.18
B09340373	2024	12000	76975.85
B09340373	2024	12200	36000
B09340373	2024	12300	20239.06
B09340373	2024	12380	20239.06
B09340373	2024	12382	20239.06
B09340373	2024	12700	20736.79
B09340373	2024	20000	44200.7
B09340373	2024	21000	44200.7
B09340373	2024	21100	3005.06
B09340373	2024	21110	3005.06
B09340373	2024	21300	35376.91
B09340373	2024	21500	1978.59
B09340373	2024	21700	3840.14
B09340373	2024	30000	88058.48
B09340373	2024	31000	6016.71
B09340373	2024	31200	6016.71
B09340373	2024	31220	6016.71
B09340373	2024	32000	37841.07
B09340373	2024	32300	1977.71
B09340373	2024	32390	1977.71
B09340373	2024	32500	35863.36
B09340373	2024	32580	25790.66
B09340373	2024	32582	25790.66
B09340373	2024	32590	10072.7
B09340373	2024	40100	170537.39
B09340373	2024	40400	-91628.93
B09340373	2024	40600	-49363.42
B09340373	2024	40700	-18251.25
B09340373	2024	40800	-10954.4
B09340373	2024	41300	5276.73
B09340373	2024	41500	-628.93
B09340373	2024	41900	-1147.05
B09340373	2024	49100	5616.12
B09340373	2024	49200	-628.93
B09340373	2024	49300	4987.19
B09340373	2024	49500	3840.14
B09340373	2024	91000	3840.14
B09340373	2024	91004	3840.14
B09340373	2024	91008	3840.14
B09340373	2024	91012	3840.14
B09340373	2024	94705	62
B09342064	2024	10000	125155.63
B09342064	2024	11000	12855.5
B09342064	2024	11200	12855.5
B09342064	2024	12000	112300.13
B09342064	2024	12300	35505.43
B09342064	2024	12380	35505.43
B09342064	2024	12382	35505.43
B09342064	2024	12500	1200
B09342064	2024	12700	75594.7
B09342064	2024	20000	97728.69
B09342064	2024	21000	97728.69
B09342064	2024	21100	3005.06
B09342064	2024	21110	3005.06
B09342064	2024	21300	93617.82
B09342064	2024	21700	1105.81
B09342064	2024	30000	125155.63
B09342064	2024	32000	27426.94
B09342064	2024	32500	27426.94
B09342064	2024	32580	1721.79
B09342064	2024	32582	1721.79
B09342064	2024	32590	25705.15
B09342064	2024	40100	348634.77
B09342064	2024	40400	-5844.74
B09342064	2024	40600	-276733.88
B09342064	2024	40700	-50663.54
B09342064	2024	40800	-3436.48
B09342064	2024	41300	-8101.61
B09342064	2024	41400	7.13
B09342064	2024	41490	7.13
B09342064	2024	41500	-6.05
B09342064	2024	41900	-2749.79
B09342064	2024	49100	3854.52
B09342064	2024	49200	1.08
B09342064	2024	49300	3855.6
B09342064	2024	49500	1105.81
B09342064	2024	91000	1105.81
B09342064	2024	91004	1105.81
B09342064	2024	91008	1105.81
B09342064	2024	91012	1105.81
B09342064	2024	94705	36
B09343401	2024	10000	1114750.86
B09343401	2024	11000	434019.18
B09343401	2024	11200	234019.18
B09343401	2024	11500	200000
B09343401	2024	12000	680731.68
B09343401	2024	12300	3996.34
B09343401	2024	12380	3083.72
B09343401	2024	12382	3083.72
B09343401	2024	12390	912.62
B09343401	2024	12500	592006.82
B09343401	2024	12700	84728.52
B09343401	2024	20000	1006353.65
B09343401	2024	21000	1006353.65
B09343401	2024	21100	231389.66
B09343401	2024	21110	231389.66
B09343401	2024	21300	465500.46
B09343401	2024	21700	309463.53
B09343401	2024	30000	1114750.86
B09343401	2024	31000	9333.08
B09343401	2024	31200	9333.08
B09343401	2024	31290	9333.08
B09343401	2024	32000	99064.13
B09343401	2024	32300	1700
B09343401	2024	32390	1700
B09343401	2024	32500	97364.13
B09343401	2024	32590	97364.13
B09343401	2024	40500	44509.94
B09343401	2024	40700	-18074.96
B09343401	2024	40800	-11445.6
B09343401	2024	41100	389936.24
B09343401	2024	41300	7468.67
B09343401	2024	41400	378.09
B09343401	2024	41490	378.09
B09343401	2024	41900	-103308.85
B09343401	2024	49100	412394.29
B09343401	2024	49200	378.09
B09343401	2024	49300	412772.38
B09343401	2024	49500	309463.53
B09343401	2024	91000	309463.53
B09343401	2024	91004	309463.53
B09343401	2024	91008	309463.53
B09343401	2024	91012	309463.53
B09343401	2024	94705	30
B09343617	2024	10000	330179.97
B09343617	2024	11000	610
B09343617	2024	11500	610
B09343617	2024	12000	329569.97
B09343617	2024	12300	48656.22
B09343617	2024	12380	45572.03
B09343617	2024	12382	45572.03
B09343617	2024	12390	3084.19
B09343617	2024	12700	280913.75
B09343617	2024	20000	286895.36
B09343617	2024	21000	286895.36
B09343617	2024	21100	126212.53
B09343617	2024	21110	126212.53
B09343617	2024	21300	156734.52
B09343617	2024	21700	3948.31
B09343617	2024	30000	330179.97
B09343617	2024	32000	43284.61
B09343617	2024	32500	43284.61
B09343617	2024	32580	41959.83
B09343617	2024	32582	41959.83
B09343617	2024	32590	1324.78
B09343617	2024	40100	269653.42
B09343617	2024	40400	-269405.82
B09343617	2024	40700	4750.16
B09343617	2024	41400	129.91
B09343617	2024	41490	129.91
B09343617	2024	41900	-1179.36
B09343617	2024	49100	4997.76
B09343617	2024	49200	129.91
B09343617	2024	49300	5127.67
B09343617	2024	49500	3948.31
B09343617	2024	91000	3948.31
B09343617	2024	91004	3948.31
B09343617	2024	91008	3948.31
B09343617	2024	91012	3948.31
B09343617	2024	94705	28
B09344938	2017	10000	6381978.93
B09344938	2017	11000	2463334.28
B09344938	2017	11200	16051.55
B09344938	2017	11300	1051293.56
B09344938	2017	11400	413919.31
B09344938	2017	11500	6334.88
B09344938	2017	11600	975734.98
B09344938	2017	12000	3918644.65
B09344938	2017	12200	3356595.3
B09344938	2017	12300	26253.02
B09344938	2017	12380	70.06
B09344938	2017	12382	70.06
B09344938	2017	12390	26182.96
B09344938	2017	12500	526804.73
B09344938	2017	12700	8991.6
B09344938	2017	20000	284551.43
B09344938	2017	21000	284551.43
B09344938	2017	21100	48080
B09344938	2017	21110	48080
B09344938	2017	21300	9616.19
B09344938	2017	21500	170927.42
B09344938	2017	21700	55927.82
B09344938	2017	30000	6381978.93
B09344938	2017	31000	1898367.07
B09344938	2017	31200	1898367.07
B09344938	2017	31220	1891882.35
B09344938	2017	31290	6484.72
B09344938	2017	32000	4199060.43
B09344938	2017	32300	3980674.61
B09344938	2017	32320	3129678.77
B09344938	2017	32390	850995.84
B09344938	2017	32500	218385.82
B09344938	2017	32580	190809.29
B09344938	2017	32582	190809.29
B09344938	2017	32590	27576.53
B09344938	2017	40500	73563.08
B09344938	2017	40700	-21544.21
B09344938	2017	40800	-19160.54
B09344938	2017	41300	58975.67
B09344938	2017	41500	-17263.57
B09344938	2017	41900	-18642.61
B09344938	2017	49100	91834
B09344938	2017	49200	-17263.57
B09344938	2017	49300	74570.43
B09344938	2017	49500	55927.82
B09344938	2017	91000	55927.82
B09344938	2017	91004	55927.82
B09344938	2017	91011	55927.82
B09344938	2017	91012	55927.82
B09344938	2017	94705	30
B09345281	2024	10000	882168.95
B09345281	2024	11000	548147.02
B09345281	2024	11100	683
B09345281	2024	11200	543937.12
B09345281	2024	11400	1350.55
B09345281	2024	11600	2176.35
B09345281	2024	12000	334021.93
B09345281	2024	12200	162134.85
B09345281	2024	12300	119556.25
B09345281	2024	12380	119677
B09345281	2024	12382	119677
B09345281	2024	12390	-120.75
B09345281	2024	12500	1502.75
B09345281	2024	12600	926.27
B09345281	2024	12700	49901.81
B09345281	2024	20000	485622.08
B09345281	2024	21000	483835.08
B09345281	2024	21100	38512.86
B09345281	2024	21110	38512.86
B09345281	2024	21300	441130.11
B09345281	2024	21500	-9792.95
B09345281	2024	21700	13985.06
B09345281	2024	23000	1787
B09345281	2024	30000	882168.95
B09345281	2024	31000	54144.32
B09345281	2024	31200	54144.32
B09345281	2024	31220	54144.32
B09345281	2024	32000	342402.55
B09345281	2024	32300	140922.03
B09345281	2024	32320	140922.03
B09345281	2024	32500	201480.52
B09345281	2024	32580	156394.98
B09345281	2024	32582	156394.98
B09345281	2024	32590	45085.54
B09345281	2024	40100	1140442.27
B09345281	2024	40400	-625405.9
B09345281	2024	40500	22328.88
B09345281	2024	40600	-337347.1
B09345281	2024	40700	-84929.71
B09345281	2024	40800	-84932.6
B09345281	2024	41300	1533.59
B09345281	2024	41500	-6410.53
B09345281	2024	41600	-8974.36
B09345281	2024	41900	-2319.48
B09345281	2024	49100	31689.43
B09345281	2024	49200	-15384.89
B09345281	2024	49300	16304.54
B09345281	2024	49500	13985.06
B09345281	2024	91000	13985.06
B09345281	2024	91004	13985.06
B09345281	2024	91008	4192.11
B09345281	2024	91011	9792.95
